,Unnamed: 0,longitude,latitude,elevation,landcover,surface_pressure,ghi,air_temperature,dew_point,surface_albedo,cloud_type,wind_speed,relative_humidity,dni,solar_zenith_angle,total_precipitable_water,dhi,clearsky_dhi,clearsky_ghi,clearsky_dni,aod,cloud_press_acha,dbscan_cluster,kmeans_cluster,cld_opd_dcomp,cld_reff_dcomp,wind_direction,ozone,ssa
180,248416,-108.34,48.17,796.76,130,923.4444444444443,147.77777777777777,6.894444444444444,-1.25,0.3144444444444444,3.888888888888889,2.7888888888888888,59.95666666666667,197.94444444444449,90.195,1.2944444444444445,50.5,38.72222222222222,209.5,349.44444444444446,0.1209111111111111,93.88888888888889,-1,2,4.617222222222222,8.657222222222224,194.55555555555554,0.3378888888888889,0.9261111111111112
181,249560,-122.34,48.29,42.56,70,1007.4444444444443,147.72222222222223,10.694444444444446,6.633333333333333,0.1372222222222222,4.666666666666667,0.7222222222222222,77.36611111111111,178.83333333333334,90.175,1.7777777777777777,57.0,33.666666666666664,202.38888888888889,349.22222222222223,0.0806388888888888,306.44444444444446,-1,2,2.2777777777777777,3.7411111111111115,196.0,0.3431666666666666,0.935
182,250668,-117.86,48.37,528.56,150,947.6666666666666,178.61111111111111,8.355555555555554,0.9833333333333332,0.2738888888888889,4.333333333333333,0.2611111111111111,65.28666666666668,235.0,90.13888888888889,1.4277777777777776,52.72222222222222,32.5,206.11111111111111,343.3888888888889,0.1341777777777777,121.94444444444444,-1,2,0.9133333333333332,7.264444444444444,132.16666666666666,0.33983333333333327,0.9333333333333333
183,251782,-113.3,48.45,1957.0,150,814.6666666666666,120.94444444444444,0.2499999999999999,-2.822222222222221,0.5261111111111111,5.166666666666667,1.588888888888889,83.56,163.77777777777777,90.1888888888889,0.8999999999999999,56.61111111111112,34.55555555555556,217.16666666666663,375.1111111111111,0.0749833333333333,163.5,-1,4,7.641111111111112,7.318888888888889,213.77777777777777,0.34205555555555556,0.9299999999999999
184,252908,-108.74,48.53,744.0,140,925.0,152.38888888888889,6.816666666666666,-1.5388888888888888,0.2955555555555555,4.666666666666667,2.888888888888889,58.7561111111111,214.05555555555557,90.195,1.2777777777777777,54.833333333333336,38.44444444444444,208.5,349.77777777777777,0.1126222222222222,110.72222222222224,-1,2,3.563888888888888,12.108888888888888,195.88888888888889,0.33911111111111114,0.9250000000000002
185,254111,-121.7,48.65,253.5,100,983.9444444444443,131.94444444444446,9.872222222222224,4.027777777777778,0.0844444444444444,4.333333333333333,0.2444444444444444,68.655,195.0,90.17555555555556,1.65,45.44444444444444,32.388888888888886,201.44444444444449,354.1111111111111,0.0878888888888888,122.83333333333331,-1,2,7.136666666666667,4.101666666666667,157.33333333333334,0.3417777777777778,0.938888888888889
186,255258,-116.94,48.73,1307.2,90,878.8888888888889,160.66666666666666,3.838888888888889,-0.3166666666666667,0.3555555555555555,4.277777777777778,0.2722222222222222,79.05111111111111,216.05555555555557,90.14444444444445,1.1111111111111112,65.94444444444444,30.0,209.27777777777777,360.3888888888889,0.1028888888888888,125.55555555555556,-1,4,1.3716666666666668,6.348333333333334,133.05555555555554,0.33966666666666673,0.9333333333333333
187,256418,-112.26,48.81,1256.72,140,874.8333333333334,119.05555555555556,4.094444444444444,-1.6111111111111112,0.3372222222222222,4.777777777777778,3.205555555555556,70.19333333333333,165.38888888888889,90.19055555555556,1.1277777777777775,59.388888888888886,35.27777777777778,209.66666666666663,360.05555555555554,0.0851777777777777,81.72222222222223,-1,4,4.408888888888889,3.9777777777777774,211.22222222222223,0.3443333333333334,0.9299999999999999
188,257581,-107.78,48.89,778.2,130,928.1111111111112,167.61111111111111,6.427777777777779,-1.822222222222222,0.3633333333333334,3.055555555555556,3.3,59.47722222222222,251.83333333333331,90.19722222222222,1.2333333333333332,49.5,37.77777777777778,208.05555555555557,355.27777777777777,0.1165388888888888,37.22222222222222,-1,2,1.9605555555555558,2.2722222222222226,201.22222222222223,0.3407222222222222,0.9238888888888889
189,298345,-177.26,51.73,125.8,220,1005.2222222222222,131.83333333333334,5.15,2.838888888888889,0.3694444444444444,5.111111111111111,5.944444444444445,85.28722222222223,93.33333333333331,90.1238888888889,1.172222222222222,79.11111111111111,40.72222222222222,198.55555555555557,307.72222222222223,0.0875444444444444,308.3333333333333,-1,3,4.166666666666667,6.0,256.05555555555554,0.36316666666666664,0.9549999999999998
190,354812,-132.9,54.77,43.88889,210,1026.6666666666667,89.88888888888889,8.938888888888888,6.416666666666667,0.0772222222222222,4.833333333333333,3.65,84.36111111111111,73.66666666666667,90.16,1.7444444444444445,53.11111111111112,32.388888888888886,172.38888888888889,288.05555555555554,0.0677777777777777,209.0,-1,3,6.957777777777777,5.621666666666666,198.66666666666666,0.345,0.9566666666666666
